id,inventory_item_id,photo_url,storage_path,photo_type,sort_order,used_for_grading,ebay_uploaded,archived_to_r2,created_at,thumbnail_url,thumbnail_storage_path,width,height,bytes,captured_at,reconcile_session_id,is_hidden,phash
457ce76f-7329-431a-979d-1871ce319098,9b09a28e-54af-47fa-b76f-ac383998175e,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/9b09a28e-54af-47fa-b76f-ac383998175e/front_1781556965746.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/9b09a28e-54af-47fa-b76f-ac383998175e/front_1781556965746.jpg,front,0,false,false,false,2026-06-15 20:56:09.390403+00,null,null,null,null,362033,2026-06-15 03:18:21+00,null,false,null
dbab9987-8c5e-46a3-b143-12cc9fedefaa,9b09a28e-54af-47fa-b76f-ac383998175e,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/9b09a28e-54af-47fa-b76f-ac383998175e/back_1781556965748.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/9b09a28e-54af-47fa-b76f-ac383998175e/back_1781556965748.jpg,back,1,false,false,false,2026-06-15 20:56:10.548186+00,null,null,null,null,716075,2026-06-15 03:18:58+00,null,false,null
fedb18c7-4227-441d-a0cb-105b59a2270f,9b09a28e-54af-47fa-b76f-ac383998175e,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/9b09a28e-54af-47fa-b76f-ac383998175e/detail_1781556965750.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/9b09a28e-54af-47fa-b76f-ac383998175e/detail_1781556965750.jpg,detail,2,false,false,false,2026-06-15 20:56:10.555792+00,null,null,null,null,522008,2026-06-15 03:18:13+00,null,false,null
cf1fa591-737a-4c46-b1f5-055e02396d54,9b09a28e-54af-47fa-b76f-ac383998175e,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/9b09a28e-54af-47fa-b76f-ac383998175e/tag_1781556965749.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/9b09a28e-54af-47fa-b76f-ac383998175e/tag_1781556965749.jpg,tag,3,false,false,false,2026-06-15 20:56:07.18889+00,null,null,null,null,716075,2026-06-15 03:18:58+00,null,false,null
56520f8c-ef81-47c6-9ccb-9b6ec24f3330,9b09a28e-54af-47fa-b76f-ac383998175e,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/9b09a28e-54af-47fa-b76f-ac383998175e/detail_2_1781556965752.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/9b09a28e-54af-47fa-b76f-ac383998175e/detail_2_1781556965752.jpg,detail_2,4,false,false,false,2026-06-15 20:56:11.39895+00,null,null,null,null,1025803,2026-06-15 03:19:11+00,null,false,null
b2433fe5-0858-4f31-8d7d-14a40570d0f8,9b09a28e-54af-47fa-b76f-ac383998175e,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/9b09a28e-54af-47fa-b76f-ac383998175e/detail_3_1781556965753.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/9b09a28e-54af-47fa-b76f-ac383998175e/detail_3_1781556965753.jpg,detail_3,5,false,false,false,2026-06-15 20:56:13.44096+00,null,null,null,null,844725,2026-06-15 03:18:38+00,null,false,null
b90a2af3-90fd-4041-94c3-94fe4c4dcae1,9b09a28e-54af-47fa-b76f-ac383998175e,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/9b09a28e-54af-47fa-b76f-ac383998175e/detail_4_1781556965755.jpg,c55c2414-7e0b-4431-944e-c0a16887bf31/9b09a28e-54af-47fa-b76f-ac383998175e/detail_4_1781556965755.jpg,detail_4,6,false,false,false,2026-06-15 20:56:13.644419+00,null,null,null,null,884646,2026-06-15 03:19:06+00,null,false,null
5c89c68b-c6b3-4245-b770-a5dc2c4730f5,a478a7b2-bd0d-43db-b9ed-37f59eaa17c1,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/a478a7b2-bd0d-43db-b9ed-37f59eaa17c1/front_1781056170564.jpg?v=1781062409707,c55c2414-7e0b-4431-944e-c0a16887bf31/a478a7b2-bd0d-43db-b9ed-37f59eaa17c1/front_1781056170564.jpg,front,0,false,false,false,2026-06-10 01:49:37.07548+00,null,null,null,null,585465,2026-05-30 02:05:48+00,null,false,null
ccae78f9-02ae-4e60-8a99-fb113b3f3f59,a478a7b2-bd0d-43db-b9ed-37f59eaa17c1,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/a478a7b2-bd0d-43db-b9ed-37f59eaa17c1/back_1781056170590.jpg?v=1781062430649,c55c2414-7e0b-4431-944e-c0a16887bf31/a478a7b2-bd0d-43db-b9ed-37f59eaa17c1/back_1781056170590.jpg,back,1,false,false,false,2026-06-10 01:49:36.223123+00,null,null,null,null,610303,2026-05-30 02:07:12+00,null,false,null
c4eb82bd-1714-4505-bba5-d1daffe6c0d5,a478a7b2-bd0d-43db-b9ed-37f59eaa17c1,https://api.gradethread.com/storage/v1/object/public/item-photos/c55c2414-7e0b-4431-944e-c0a16887bf31/a478a7b2-bd0d-43db-b9ed-37f59eaa17c1/tag_1781056170617.jpg?v=1781062444594,c55c2414-7e0b-4431-944e-c0a16887bf31/a478a7b2-bd0d-43db-b9ed-37f59eaa17c1/tag_1781056170617.jpg,tag,2,false,false,false,2026-06-10 01:49:36.789877+00,null,null,null,null,1396475,2026-05-30 02:06:50+00,null,false,null
